0.001,-0.0317462344941536
0.002,-0.0318699513191714
0.003,-0.031993928287702
0.004,-0.0321181666151464
0.005,-0.0322426675213663
0.006,-0.0323674322307092
0.007,-0.0324924619720331
0.008,-0.0326177579787318
0.009,-0.0327433214887599
0.01,-0.0328691537446581
0.011,-0.0329952559935788
0.012,-0.0331216294873116
0.013,-0.0332482754823089
0.014,-0.033375195239712
0.015,-0.0335023900253769
0.016,-0.0336298611099003
0.017,-0.0337576097686463
0.018,-0.0338856372817722
0.019,-0.0340139449342553
0.02,-0.0341425340159197
0.021,-0.0342714058214629
0.022,-0.0344005616504828
0.023,-0.0345300028075045
0.024,-0.0346597306020082
0.025,-0.0347897463484559
0.026,-0.0349200513663191
0.027,-0.0350506469801066
0.028,-0.0351815345193921
0.029,-0.0353127153188422
0.03,-0.0354441907182446
0.031,-0.0355759620625361
0.032,-0.0357080307018312
0.033,-0.0358403979914505
0.034,-0.0359730652919495
0.035,-0.0361060339691472
0.036,-0.0362393053941554
0.037,-0.0363728809434075
0.038,-0.0365067619986883
0.039,-0.0366409499471627
0.04,-0.036775446181406
0.041,-0.0369102520994334
0.042,-0.0370453691047297
0.043,-0.0371807986062799
0.044,-0.037316542018599
0.045,-0.0374526007617624
0.046,-0.0375889762614368
0.047,-0.0377256699489107
0.048,-0.0378626832611253
0.049,-0.0380000176407057
0.05,-0.0381376745359918
0.051,-0.0382756554010703
0.052,-0.0384139616958055
0.053,-0.0385525948858716
0.054,-0.0386915564427846
0.055,-0.0388308478439338
0.056,-0.038970470572615
0.057,-0.0391104261180619
0.058,-0.0392507159754795
0.059,-0.0393913416460765
0.06,-0.0395323046370984
0.061,-0.0396736064618604
0.062,-0.039815248639781
0.063,-0.0399572326964156
0.064,-0.0400995601634896
0.065,-0.040242232578933
0.066,-0.0403852514869138
0.067,-0.0405286184378727
0.068,-0.0406723349885574
0.069,-0.0408164027020571
0.07,-0.0409608231478374
0.071,-0.0411055979017752
0.072,-0.0412507285461941
0.073,-0.0413962166698996
0.074,-0.0415420638682146
0.075,-0.0416882717430154
0.076,-0.0418348419027676
0.077,-0.0419817759625621
0.078,-0.0421290755441518
0.079,-0.0422767422759877
0.08,-0.0424247777932561
0.081,-0.0425731837379154
0.082,-0.0427219617587334
0.083,-0.0428711135113242
0.084,-0.0430206406581867
0.085,-0.0431705448687415
0.086,-0.0433208278193694
0.087,-0.0434714911934495
0.088,-0.0436225366813978
0.089,-0.0437739659807055
0.09,-0.0439257807959783
0.091,-0.044077982838975
0.092,-0.0442305738286474
0.093,-0.0443835554911792
0.094,-0.0445369295600264
0.095,-0.0446906977759565
0.096,-0.0448448618870895
0.097,-0.0449994236489378
0.098,-0.0451543848244469
0.099,-0.0453097471840364
0.1,-0.0454655125056414
0.101,-0.045621682574753
0.102,-0.0457782591844607
0.103,-0.045935244135494
0.104,-0.0460926392362641
0.105,-0.0462504463029065
0.106,-0.0464086671593235
0.107,-0.0465673036372271
0.108,-0.0467263575761814
0.109,-0.0468858308236467
0.11,-0.0470457252350223
0.111,-0.0472060426736907
0.112,-0.0473667850110613
0.113,-0.0475279541266148
0.114,-0.0476895519079476
0.115,-0.0478515802508166
0.116,-0.0480140410591844
0.117,-0.0481769362452642
